16 0.007495 0.000103 0.098304 13.115655 13.298828 0.007367 13.343588
32 0.008064 0.000158 0.786432 97.523427 99.473308 0.007883 99.768159
64 0.012553 0.001008 6.291456 501.192362 544.953412 0.011510 546.601468
128 0.061056 0.004598 50.331648 824.353569 891.488385 0.056435 891.846175
256 0.459397 0.033123 402.653184 876.482269 944.587580 0.426243 944.656795
512 3.859296 0.260317 3221.225472 834.666582 895.038697 3.598940 895.048303
576 5.210922 0.370189 4586.471424 880.165050 947.474561 4.840694 947.482214
640 7.145003 0.507452 6291.456000 880.539328 947.858052 6.637525 947.861763
