16 0.125858 0.000000 0.098304 0.781070 0.781070
32 0.167757 0.000000 0.786432 4.687929 4.687929
64 0.328130 0.000000 6.291456 19.173669 19.173669
128 1.896901 0.000000 50.331648 26.533620 26.533620
256 20.372702 0.000000 402.653184 19.764348 19.764348
512 154.580797 0.000000 3221.225472 20.838458 20.838458
