16 0.011957 0.001445 0.098304 8.221508 9.351709
32 0.019859 0.001310 0.786432 39.600635 42.397621
64 0.043695 0.002398 6.291456 143.985808 152.346714
128 0.480878 0.007544 50.331648 104.666175 106.334301
256 16.837113 0.041604 402.653184 23.914622 23.973860
512 184.129255 0.297524 3221.225472 17.494371 17.522685
576 281.413463 0.417788 4586.471424 16.297982 16.322214
640 415.025438 0.566991 6291.456000 15.159206 15.179944
